"file_raw","dataset_name","column_name","column_order","type_parquet","source_sheet","source_name_original","theme","label_pt","categories","coverage_notes","key_role","join_key","present_in_workbook_dict","present_in_md_dict","notes"
"2022_Pessoas.parquet","Pessoas","raca_V01355","430","double","Pessoas","V01355","Cor ou Raça","Cor ou raça da pessoa responsável pelo domicílio é preta, 40 a 59 anos","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01356","431","double","Pessoas","V01356","Cor ou Raça","Cor ou raça da pessoa responsável pelo domicílio é preta, 60 anos ou mais","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01357","432","double","Pessoas","V01357","Cor ou Raça","Cor ou raça da pessoa responsável pelo domicílio é amarela, 12 a 17 anos","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01358","433","double","Pessoas","V01358","Cor ou Raça","Cor ou raça da pessoa responsável pelo domicílio é amarela, 18 a 24 anos","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01359","434","double","Pessoas","V01359","Cor ou Raça","Cor ou raça da pessoa responsável pelo domicílio é amarela, 25 a 39 anos","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01360","435","double","Pessoas","V01360","Cor ou Raça","Cor ou raça da pessoa responsável pelo domicílio é amarela, 40 a 59 anos","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01361","436","double","Pessoas","V01361","Cor ou Raça","Cor ou raça da pessoa responsável pelo domicílio é amarela, 60 anos ou mais","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01362","437","double","Pessoas","V01362","Cor ou Raça","Cor ou raça da pessoa responsável pelo domicílio é parda, 12 a 17 anos","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01363","438","double","Pessoas","V01363","Cor ou Raça","Cor ou raça da pessoa responsável pelo domicílio é parda, 18 a 24 anos","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01364","439","double","Pessoas","V01364","Cor ou Raça","Cor ou raça da pessoa responsável pelo domicílio é parda, 25 a 39 anos","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01365","440","double","Pessoas","V01365","Cor ou Raça","Cor ou raça da pessoa responsável pelo domicílio é parda, 40 a 59 anos","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01366","441","double","Pessoas","V01366","Cor ou Raça","Cor ou raça da pessoa responsável pelo domicílio é parda, 60 anos ou mais","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01367","442","double","Pessoas","V01367","Cor ou Raça","Cor ou raça da pessoa responsável pelo domicílio é indígena, 12 a 17 anos","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01368","443","double","Pessoas","V01368","Cor ou Raça","Cor ou raça da pessoa responsável pelo domicílio é indígena, 18 a 24 anos","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01369","444","double","Pessoas","V01369","Cor ou Raça","Cor ou raça da pessoa responsável pelo domicílio é indígena, 25 a 39 anos","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01370","445","double","Pessoas","V01370","Cor ou Raça","Cor ou raça da pessoa responsável pelo domicílio é indígena, 40 a 59 anos","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01371","446","double","Pessoas","V01371","Cor ou Raça","Cor ou raça da pessoa responsável pelo domicílio é indígena, 60 anos ou mais","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01372","447","double","Pessoas","V01372","Cor ou Raça","0 a 14 anos, Cor ou raça é branca","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01373","448","double","Pessoas","V01373","Cor ou Raça","0 a 14 anos, Cor ou raça é preta","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01374","449","double","Pessoas","V01374","Cor ou Raça","0 a 14 anos, Cor ou raça é amarela","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01375","450","double","Pessoas","V01375","Cor ou Raça","0 a 14 anos, Cor ou raça é parda","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01376","451","double","Pessoas","V01376","Cor ou Raça","0 a 14 anos, Cor ou raça é indígena","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01377","452","double","Pessoas","V01377","Cor ou Raça","15 a 29 anos, Cor ou raça é branca","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01378","453","double","Pessoas","V01378","Cor ou Raça","15 a 29 anos, Cor ou raça é preta","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01379","454","double","Pessoas","V01379","Cor ou Raça","15 a 29 anos, Cor ou raça é amarela","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01380","455","double","Pessoas","V01380","Cor ou Raça","15 a 29 anos, Cor ou raça é parda","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01381","456","double","Pessoas","V01381","Cor ou Raça","15 a 29 anos, Cor ou raça é indígena","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01382","457","double","Pessoas","V01382","Cor ou Raça","30 a 59 anos, Cor ou raça é branca","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01383","458","double","Pessoas","V01383","Cor ou Raça","30 a 59 anos, Cor ou raça é preta","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01384","459","double","Pessoas","V01384","Cor ou Raça","30 a 59 anos, Cor ou raça é amarela","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01385","460","double","Pessoas","V01385","Cor ou Raça","30 a 59 anos, Cor ou raça é parda","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01386","461","double","Pessoas","V01386","Cor ou Raça","30 a 59 anos, Cor ou raça é indígena","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01387","462","double","Pessoas","V01387","Cor ou Raça","60 anos ou mais, Cor ou raça é branca","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01388","463","double","Pessoas","V01388","Cor ou Raça","60 anos ou mais, Cor ou raça é preta","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01389","464","double","Pessoas","V01389","Cor ou Raça","60 anos ou mais, Cor ou raça é amarela","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01390","465","double","Pessoas","V01390","Cor ou Raça","60 anos ou mais, Cor ou raça é parda","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01391","466","double","Pessoas","V01391","Cor ou Raça","60 anos ou mais, Cor ou raça é indígena","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01392","467","double","Pessoas","V01392","Cor ou Raça","Sexo masculino, 0 a 9 anos, Cor ou raça é branca","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01393","468","double","Pessoas","V01393","Cor ou Raça","Sexo masculino, 0 a 9 anos, Cor ou raça é preta","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01394","469","double","Pessoas","V01394","Cor ou Raça","Sexo masculino, 0 a 9 anos, Cor ou raça é amarela","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01395","470","double","Pessoas","V01395","Cor ou Raça","Sexo masculino, 0 a 9 anos, Cor ou raça é parda","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01396","471","double","Pessoas","V01396","Cor ou Raça","Sexo masculino, 0 a 9 anos, Cor ou raça é indígena","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01397","472","double","Pessoas","V01397","Cor ou Raça","Sexo masculino, 10 anos ou mais, Cor ou raça é branca","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01398","473","double","Pessoas","V01398","Cor ou Raça","Sexo masculino, 10 anos ou mais, Cor ou raça é preta","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01399","474","double","Pessoas","V01399","Cor ou Raça","Sexo masculino, 10 anos ou mais, Cor ou raça é amarela","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01400","475","double","Pessoas","V01400","Cor ou Raça","Sexo masculino, 10 anos ou mais, Cor ou raça é parda","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01401","476","double","Pessoas","V01401","Cor ou Raça","Sexo masculino, 10 anos ou mais, Cor ou raça é indígena","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01402","477","double","Pessoas","V01402","Cor ou Raça","Sexo feminino, 0 a 9 anos, Cor ou raça é branca","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01403","478","double","Pessoas","V01403","Cor ou Raça","Sexo feminino, 0 a 9 anos, Cor ou raça é preta","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01404","479","double","Pessoas","V01404","Cor ou Raça","Sexo feminino, 0 a 9 anos, Cor ou raça é amarela","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01405","480","double","Pessoas","V01405","Cor ou Raça","Sexo feminino, 0 a 9 anos, Cor ou raça é parda","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01406","481","double","Pessoas","V01406","Cor ou Raça","Sexo feminino, 0 a 9 anos, Cor ou raça é indígena","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01407","482","double","Pessoas","V01407","Cor ou Raça","Sexo feminino, 10 anos ou mais, Cor ou raça é branca","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
"2022_Pessoas.parquet","Pessoas","raca_V01408","483","double","Pessoas","V01408","Cor ou Raça","Sexo feminino, 10 anos ou mais, Cor ou raça é preta","","Thematic universe with 458772 unique tracts and no `code_tract` duplicates. Same set of tracts in `Pessoas`, `Domicilio`, `Obitos`, `Indigenas`, `Quilombolas`, and `ResponsavelRenda`; subset of `Basico`.","measure","no","yes","yes","The column order in the parquet differs from the workbook/md order: after `alfabetizacao_V01005`, the raw file places the `raca_*` block before `demografia_*` and `parentesco_*`."
